Id,Prediction
123869,1
123870,1
123871,0
123872,0
123873,1
123874,0
123875,0
123876,0
123877,1
123878,0
123879,0
123880,0
123881,1
123882,0
123883,1
123884,0
123885,1
123886,0
123887,1
123888,0
123889,0
123890,0
123891,0
123892,1
123893,1
123894,1
123895,0
123896,0
123897,0
123898,0
123899,0
123900,0
123901,1
123902,1
123903,1
123904,0
123905,0
123906,1
123907,0
123908,0
123909,0
123910,0
123911,0
123912,0
123913,1
123914,1
123915,0
123916,1
123917,1
123918,0
123919,0
123920,0
123921,0
123922,0
123923,1
123924,0
123925,1
123926,0
123927,0
123928,0
123929,0
123930,1
123931,1
123932,0
123933,0
123934,0
123935,0
123936,0
123937,0
123938,0
123939,0
123940,0
123941,1
123942,0
123943,0
123944,1
123945,0
123946,0
123947,0
123948,0
123949,1
123950,1
123951,0
123952,1
123953,0
123954,1
123955,0
123956,1
123957,1
123958,0
123959,0
123960,1
123961,1
123962,1
123963,1
123964,0
123965,1
123966,1
123967,1
123968,1
123969,1
123970,1
123971,1
123972,1
123973,0
123974,0
123975,0
123976,1
123977,1
123978,1
123979,0
123980,1
123981,1
123982,1
123983,1
123984,1
123985,1
123986,0
123987,0
123988,1
123989,0
123990,0
123991,1
123992,1
123993,1
123994,0
123995,0
123996,0
123997,0
123998,1
123999,0
124000,1
124001,0
124002,1
124003,0
124004,0
124005,0
124006,1
124007,1
124008,1
124009,1
124010,1
124011,1
124012,1
124013,0
124014,1
124015,0
124016,0
124017,0
124018,1
124019,1
124020,0
124021,0
124022,1
124023,1
124024,1
124025,0
124026,0
124027,1
124028,0
124029,0
124030,0
124031,1
124032,1
124033,1
124034,1
124035,0
124036,1
124037,1
124038,1
124039,1
124040,0
124041,0
124042,0
124043,1
124044,0
124045,0
124046,0
124047,0
124048,1
124049,0
124050,0
124051,1
124052,1
124053,1
124054,1
124055,0
124056,1
124057,1
124058,1
124059,1
124060,0
124061,0
124062,1
124063,1
124064,0
124065,1
124066,1
124067,0
124068,0
124069,1
124070,1
124071,1
124072,0
124073,0
124074,1
124075,0
124076,0
124077,1
124078,0
124079,1
124080,1
124081,1
124082,1
124083,1
124084,1
124085,1
124086,1
124087,0
124088,1
124089,0
124090,1
124091,0
124092,1
124093,1
124094,1
124095,1
124096,0
124097,0
124098,1
124099,1
124100,1
124101,0
124102,0
124103,1
124104,0
124105,1
124106,1
124107,0
124108,1
124109,1
124110,0
124111,0
124112,0
124113,0
124114,0
124115,1
124116,0
124117,1
124118,0
124119,1
124120,1
124121,0
124122,0
124123,0
124124,0
124125,1
124126,0
124127,0
124128,0
124129,0
124130,0
124131,1
124132,0
124133,0
124134,1
124135,0
124136,1
124137,0
124138,1
124139,0
124140,0
124141,0
124142,1
124143,0
124144,0
124145,0
124146,0
124147,1
124148,1
124149,0
124150,0
124151,0
124152,1
124153,1
124154,0
124155,1
124156,1
124157,0
124158,0
124159,1
124160,1
124161,1
124162,1
124163,1
124164,1
124165,1
124166,1
124167,1
124168,1
124169,1
124170,0
124171,1
124172,1
124173,0
124174,1
124175,0
124176,1
124177,1
124178,0
124179,0
124180,1
124181,0
124182,1
124183,1
124184,1
124185,1
124186,0
124187,1
124188,0
124189,1
124190,1
124191,0
124192,0
124193,1
124194,0
124195,0
124196,0
124197,1
124198,0
124199,1
124200,1
124201,1
124202,1
124203,0
124204,1
124205,0
124206,0
124207,1
124208,1
124209,1
124210,0
124211,0
124212,1
124213,0
124214,0
124215,1
124216,0
124217,1
124218,0
124219,0
124220,0
124221,0
124222,0
124223,1
124224,1
124225,0
124226,0
124227,1
124228,1
124229,1
124230,1
124231,1
124232,0
124233,0
124234,1
124235,0
124236,0
124237,0
124238,0
124239,0
124240,1
124241,0
124242,0
124243,1
124244,1
124245,1
124246,0
124247,0
124248,0
124249,0
124250,0
124251,0
124252,0
124253,0
124254,0
124255,0
124256,0
124257,1
124258,0
124259,0
124260,0
124261,0
124262,1
124263,0
124264,1
124265,0
124266,0
124267,0
124268,0
124269,0
124270,0
124271,1
124272,0
124273,0
124274,1
124275,0
124276,0
124277,0
124278,0
124279,0
124280,0
124281,0
124282,0
124283,0
124284,1
124285,1
124286,1
124287,1
124288,0
124289,0
124290,0
124291,0
124292,1
124293,1
124294,0
124295,1
124296,0
124297,0
124298,0
124299,0
124300,1
124301,0
124302,0
124303,0
124304,1
124305,1
124306,0
124307,1
124308,1
124309,1
124310,1
124311,1
124312,0
124313,0
124314,0
124315,0
124316,1
124317,0
124318,1
124319,0
124320,0
124321,1
124322,1
124323,1
124324,1
124325,1
124326,0
124327,0
124328,1
124329,1
124330,0
124331,0
124332,1
124333,0
124334,0
124335,0
124336,1
124337,1
124338,1
124339,0
124340,1
124341,0
124342,1
124343,1
124344,1
124345,0
124346,0
124347,1
124348,0
124349,1
124350,1
124351,1
124352,0
124353,1
124354,1
124355,0
124356,0
124357,1
124358,1
124359,0
124360,1
124361,0
124362,0
124363,0
124364,0
124365,0
124366,1
124367,1
124368,0
124369,1
124370,1
124371,0
124372,1
124373,1
124374,0
124375,0
124376,0
124377,0
124378,0
124379,0
124380,1
124381,1
124382,1
124383,0
124384,0
124385,0
124386,0
124387,1
124388,0
124389,0
124390,1
124391,1
124392,1
124393,1
124394,0
124395,0
124396,0
124397,1
124398,0
124399,1
124400,1
124401,1
124402,1
124403,1
124404,1
124405,0
124406,1
124407,0
124408,0
124409,0
124410,0
124411,0
124412,1
124413,1
124414,0
124415,1
124416,1
124417,0
124418,1
124419,1
124420,0
124421,1
124422,1
124423,1
124424,0
124425,0
124426,0
124427,1
124428,0
124429,0
124430,0
124431,0
124432,0
124433,1
124434,0
124435,0
124436,0
124437,0
124438,0
124439,1
124440,0
124441,0
124442,1
124443,0
124444,1
124445,0
124446,0
124447,1
124448,1
124449,1
124450,0
124451,1
124452,1
124453,1
124454,1
124455,1
124456,0
124457,1
124458,1
124459,0
124460,1
124461,0
124462,1
124463,0
124464,0
124465,0
124466,0
124467,1
124468,1
124469,0
124470,0
124471,0
124472,0
124473,0
124474,1
124475,1
124476,1
124477,1
124478,1
124479,0
124480,1
124481,0
124482,0
124483,1
124484,1
124485,1
124486,0
124487,0
124488,1
124489,0
124490,0
124491,1
124492,0
124493,0
124494,1
124495,0
124496,1
124497,0
124498,0
124499,1
124500,0
124501,1
124502,1
124503,0
124504,0
124505,0
124506,0
124507,0
124508,1
124509,0
124510,0
124511,0
124512,1
124513,0
124514,1
124515,1
124516,0
124517,0
124518,1
124519,1
124520,1
124521,1
124522,0
124523,0
124524,1
124525,0
124526,0
124527,1
124528,1
124529,0
124530,0
124531,1
124532,0
124533,1
124534,1
124535,0
124536,0
124537,1
124538,0
124539,1
124540,1
124541,0
124542,0
124543,1
124544,0
124545,0
124546,1
124547,1
124548,1
124549,1
124550,0
124551,1
124552,0
124553,0
124554,1
124555,1
124556,0
124557,1
124558,0
124559,1
124560,1
124561,0
124562,1
124563,1
124564,0
124565,1
124566,1
124567,1
124568,0
124569,1
124570,1
124571,0
124572,0
124573,0
124574,0
124575,1
124576,0
124577,1
124578,0
124579,0
124580,0
124581,1
124582,0
124583,1
124584,0
124585,0
124586,0
124587,1
124588,0
124589,1
124590,0
124591,0
124592,1
124593,0
124594,1
124595,0
124596,0
124597,0
124598,1
124599,0
124600,0
124601,1
124602,1
124603,1
124604,1
124605,0
124606,1
124607,1
124608,0
124609,0
124610,1
124611,1
124612,1
124613,0
124614,1
124615,0
124616,0
124617,0
124618,0
124619,0
124620,0
124621,0
124622,1
124623,1
124624,1
124625,0
124626,1
124627,0
124628,1
124629,0
124630,1
124631,0
124632,0
124633,0
124634,1
124635,0
124636,0
124637,1
124638,1
124639,0
124640,0
124641,1
124642,1
124643,1
124644,1
124645,0
124646,1
124647,0
124648,1
124649,0
124650,0
124651,0
124652,0
124653,0
124654,0
124655,0
124656,1
124657,0
124658,1
124659,0
124660,1
124661,1
124662,0
124663,0
124664,0
124665,1
124666,0
124667,0
124668,1
124669,0
124670,0
124671,0
124672,0
124673,0
124674,1
124675,0
124676,0
124677,1
124678,1
124679,0
124680,1
124681,1
124682,0
124683,1
124684,1
124685,0
124686,1
124687,0
124688,1
124689,0
124690,0
124691,0
124692,1
124693,1
124694,1
124695,0
124696,0
124697,0
124698,0
124699,1
124700,0
124701,1
124702,1
124703,1
124704,0
124705,1
124706,1
124707,0
124708,0
124709,0
124710,0
124711,0
124712,0
124713,0
124714,1
124715,0
124716,0
124717,1
124718,0
124719,0
124720,0
124721,0
124722,1
124723,1
124724,0
124725,1
124726,0
124727,1
124728,1
124729,0
124730,1
124731,1
124732,0
124733,0
124734,0
124735,1
124736,0
124737,1
124738,1
124739,0
124740,1
124741,1
124742,1
124743,0
124744,1
124745,1
124746,0
124747,1
124748,0
124749,0
124750,0
124751,0
124752,1
124753,1
124754,0
124755,0
124756,0
124757,1
124758,1
124759,0
124760,1
124761,0
124762,1
124763,0
124764,1
124765,1
124766,1
124767,1
124768,1
124769,1
124770,0
124771,1
124772,1
124773,0
124774,1
124775,0
124776,0
124777,0
124778,1
124779,0
124780,0
124781,1
124782,0
124783,1
124784,0
124785,1
124786,1
124787,0
124788,1
124789,0
124790,1
124791,0
124792,1
124793,1
124794,1
124795,1
124796,0
124797,0
124798,1
124799,0
124800,0
124801,0
124802,1
124803,0
124804,0
124805,0
124806,1
124807,1
124808,0
124809,1
124810,0
124811,0
124812,1
124813,1
124814,0
124815,0
124816,0
124817,1
124818,1
124819,1
124820,1
124821,1
124822,0
124823,0
124824,0
124825,1
124826,1
124827,1
124828,1
124829,0
124830,0
124831,0
124832,1
124833,0
124834,1
124835,1
124836,1
124837,1
124838,0
124839,0
124840,0
124841,0
124842,1
124843,0
124844,1
124845,1
124846,0
124847,0
124848,0
124849,1
124850,1
124851,0
124852,1
124853,0
124854,0
124855,1
124856,1
124857,1
124858,1
124859,0
124860,0
124861,1
124862,0
124863,0
124864,1
124865,0
124866,0
124867,0
124868,0
124869,0
124870,1
124871,0
124872,1
124873,0
124874,0
124875,1
124876,1
124877,1
124878,0
124879,0
124880,1
124881,1
124882,1
124883,1
124884,0
124885,1
124886,0
124887,0
124888,1
124889,0
124890,0
124891,0
124892,1
124893,0
124894,1
124895,1
124896,0
124897,0
124898,1
124899,1
124900,0
124901,0
124902,1
124903,1
124904,1
124905,1
124906,0
124907,1
124908,0
124909,1
124910,0
124911,1
124912,0
124913,1
124914,1
124915,0
124916,0
124917,0
124918,1
124919,0
124920,0
124921,1
124922,1
124923,1
124924,0
124925,0
124926,0
124927,1
124928,0
124929,0
124930,1
124931,1
124932,0
124933,0
124934,0
124935,0
124936,0
124937,0
124938,1
124939,1
124940,0
124941,0
124942,0
124943,1
124944,1
124945,0
124946,1
124947,1
124948,0
124949,0
124950,0
124951,1
124952,1
124953,1
124954,0
124955,0
124956,1
124957,1
124958,1
124959,0
124960,0
124961,0
124962,1
124963,1
124964,1
124965,1
124966,0
124967,1
124968,1
124969,0
124970,0
124971,1
124972,1
124973,0
124974,0
124975,0
124976,1
124977,0
124978,0
124979,0
124980,1
124981,0
124982,1
124983,0
124984,1
124985,1
124986,1
124987,0
124988,1
124989,0
124990,1
124991,1
124992,0
124993,1
124994,1
124995,0
124996,1
124997,0
124998,0
124999,1
125000,1
125001,1
125002,1
125003,0
125004,1
125005,0
125006,1
125007,0
125008,0
125009,0
125010,1
125011,1
125012,1
125013,0
125014,0
125015,1
125016,0
125017,1
125018,1
125019,0
125020,0
125021,1
125022,0
125023,0
125024,1
125025,0
125026,0
125027,0
125028,1
125029,0
125030,1
125031,0
125032,0
125033,1
125034,1
125035,1
125036,1
125037,0
125038,1
125039,0
125040,0
125041,1
125042,0
125043,1
125044,0
125045,1
125046,1
125047,1
125048,0
125049,1
125050,0
125051,1
125052,0
125053,0
125054,0
125055,1
125056,0
125057,1
125058,1
125059,0
125060,1
125061,1
125062,0
125063,1
125064,0
125065,1
125066,1
125067,0
125068,0
125069,0
125070,0
125071,1
125072,1
125073,0
125074,0
125075,1
125076,0
125077,1
125078,1
125079,1
125080,0
125081,0
125082,1
125083,1
125084,1
125085,1
125086,0
125087,1
125088,1
125089,1
125090,1
125091,0
125092,0
125093,0
125094,0
125095,1
125096,1
125097,0
125098,1
125099,1
125100,1
125101,1
125102,0
125103,0
125104,0
125105,0
125106,1
125107,0
125108,1
125109,0
125110,1
125111,0
125112,0
125113,0
125114,0
125115,1
125116,1
125117,1
125118,1
125119,1
125120,0
125121,0
125122,1
125123,0
125124,0
125125,0
125126,1
125127,0
125128,1
125129,0
125130,0
125131,0
125132,1
125133,0
125134,0
125135,0
125136,0
125137,1
125138,1
125139,0
125140,0
125141,1
125142,0
125143,1
125144,1
125145,1
125146,0
125147,1
125148,1
125149,0
125150,1
125151,1
125152,1
125153,1
125154,1
125155,0
125156,0
125157,1
125158,0
125159,1
125160,0
125161,1
125162,0
125163,0
125164,0
125165,0
125166,0
125167,0
125168,0
125169,0
125170,0
125171,0
125172,0
125173,0
125174,0
125175,0
125176,1
125177,1
125178,1
125179,0
125180,1
125181,1
125182,1
125183,1
125184,0
125185,0
125186,0
125187,0
125188,1
125189,0
125190,1
125191,1
125192,1
125193,1
125194,1
125195,1
125196,0
125197,0
125198,0
125199,0
125200,1
125201,1
125202,1
125203,0
125204,1
125205,0
125206,1
125207,1
125208,0
125209,1
125210,1
125211,0
125212,0
125213,1
125214,0
125215,0
125216,1
125217,1
125218,1
125219,0
125220,0
125221,0
125222,1
125223,1
125224,1
125225,1
125226,1
125227,0
125228,1
125229,0
125230,0
125231,1
125232,0
125233,0
125234,0
125235,0
125236,0
125237,1
125238,1
125239,0
125240,1
125241,1
125242,0
125243,1
125244,1
125245,1
125246,1
125247,0
125248,1
125249,0
125250,1
125251,0
125252,0
125253,0
125254,0
125255,0
125256,1
125257,0
125258,1
125259,0
125260,1
125261,0
125262,1
125263,0
125264,1
125265,1
125266,1
125267,0
125268,1
125269,1
125270,1
125271,0
125272,0
125273,0
125274,1
125275,0
125276,1
125277,0
125278,1
125279,1
125280,1
125281,0
125282,1
125283,1
125284,1
125285,1
125286,0
125287,1
125288,0
125289,0
125290,0
125291,0
125292,0
125293,0
125294,1
125295,0
125296,0
125297,0
125298,0
125299,0
125300,1
125301,0
125302,0
125303,1
125304,0
125305,1
125306,1
125307,1
125308,0
125309,1
125310,1
125311,0
125312,0
125313,0
125314,1
125315,0
125316,0
125317,1
125318,0
125319,0
125320,1
125321,0
125322,1
125323,0
125324,0
125325,1
125326,1
125327,1
125328,1
125329,0
125330,1
125331,1
125332,1
125333,0
125334,0
125335,1
125336,1
125337,0
125338,1
125339,1
125340,0
125341,0
125342,0
125343,1
125344,1
125345,0
125346,0
125347,0
125348,0
125349,0
125350,0
125351,1
125352,0
125353,1
125354,0
125355,1
125356,1
125357,0
125358,0
125359,0
125360,0
125361,1
125362,1
125363,1
125364,1
125365,1
125366,1
125367,0
125368,0
125369,0
125370,0
125371,0
125372,0
125373,1
125374,0
125375,0
125376,1
125377,0
125378,0
125379,0
125380,1
125381,0
125382,1
125383,0
125384,0
125385,0
125386,0
125387,0
125388,1
125389,1
125390,1
125391,1
125392,0
125393,1
125394,0
125395,0
125396,1
125397,0
125398,0
125399,0
125400,1
125401,0
125402,0
125403,1
125404,1
125405,1
125406,0
125407,0
125408,0
125409,1
125410,1
125411,1
125412,0
125413,0
125414,0
125415,0
125416,1
125417,0
125418,0
125419,1
125420,1
125421,1
125422,1
125423,1
125424,0
125425,1
125426,0
125427,1
125428,0
125429,1
125430,1
125431,1
125432,1
125433,0
125434,0
125435,1
125436,0
125437,0
125438,1
125439,1
125440,0
125441,0
125442,1
125443,0
125444,0
125445,0
125446,1
125447,0
125448,1
125449,1
125450,1
125451,0
125452,0
125453,1
125454,1
125455,1
125456,0
125457,1
125458,0
125459,0
125460,1
125461,0
125462,1
125463,1
125464,1
125465,0
125466,0
125467,1
125468,0
125469,1
125470,0
125471,0
125472,0
125473,1
125474,0
125475,1
125476,0
125477,0
125478,0
125479,0
125480,0
125481,0
125482,1
125483,1
125484,1
125485,1
125486,0
125487,1
125488,0
125489,1
125490,1
125491,1
125492,1
125493,1
125494,1
125495,1
125496,1
125497,0
125498,0
125499,0
125500,1
125501,1
125502,0
125503,0
125504,0
125505,1
125506,1
125507,0
125508,1
125509,1
125510,0
125511,0
125512,0
125513,1
125514,1
125515,1
125516,0
125517,0
125518,0
125519,0
125520,1
125521,0
125522,1
125523,1
125524,0
125525,0
125526,1
125527,0
125528,1
125529,0
125530,0
125531,1
125532,1
125533,1
125534,0
125535,1
125536,0
125537,1
125538,1
125539,0
125540,0
125541,0
125542,0
125543,1
125544,1
125545,1
125546,1
125547,0
125548,1
125549,1
125550,1
125551,1
125552,1
125553,1
125554,0
125555,0
125556,0
125557,0
125558,0
125559,0
125560,0
125561,0
125562,0
125563,0
125564,0
125565,0
125566,1
125567,0
125568,0
125569,1
125570,0
125571,1
125572,1
125573,0
125574,1
125575,1
125576,1
125577,1
125578,0
125579,1
125580,1
125581,1
125582,0
125583,0
125584,1
125585,0
125586,1
125587,0
125588,1
125589,0
125590,0
125591,0
125592,0
125593,1
125594,0
125595,0
125596,1
125597,1
125598,1
125599,1
125600,1
125601,1
125602,0
125603,1
125604,0
125605,1
125606,0
125607,0
125608,1
125609,1
125610,0
125611,1
125612,1
125613,1
125614,1
125615,1
125616,1
125617,0
125618,0
125619,0
125620,1
125621,0
125622,0
125623,1
125624,1
125625,1
125626,1
125627,1
125628,0
125629,0
125630,0
125631,0
125632,1
125633,0
125634,1
125635,0
125636,1
125637,0
125638,1
125639,1
125640,1
125641,0
125642,1
125643,0
125644,1
125645,1
125646,0
125647,1
125648,0
125649,0
125650,0
125651,1
125652,1
125653,1
125654,1
125655,0
125656,1
125657,1
125658,0
125659,1
125660,1
125661,0
125662,0
125663,1
125664,0
125665,0
125666,1
125667,1
125668,1
125669,0
125670,1
125671,1
125672,1
125673,1
125674,0
125675,1
125676,1
125677,1
125678,0
125679,1
125680,0
125681,1
125682,1
125683,0
125684,0
125685,1
125686,0
125687,1
125688,1
125689,0
125690,1
125691,0
125692,0
125693,1
125694,0
125695,0
125696,1
125697,1
125698,0
125699,1
125700,0
125701,1
125702,0
125703,0
125704,0
125705,1
125706,0
125707,0
125708,0
125709,1
125710,1
125711,1
125712,0
125713,1
125714,1
125715,0
125716,1
125717,0
125718,1
125719,1
125720,1
125721,0
125722,1
125723,1
125724,1
125725,0
125726,1
125727,0
125728,1
125729,1
125730,0
125731,1
125732,0
125733,1
125734,1
125735,1
125736,1
125737,0
125738,0
125739,0
125740,0
125741,1
125742,1
125743,0
125744,0
125745,1
125746,1
125747,1
125748,0
125749,1
125750,0
125751,0
125752,1
125753,0
125754,0
125755,1
125756,0
125757,0
125758,0
125759,1
125760,1
125761,1
125762,1
125763,1
125764,0
125765,1
125766,0
125767,1
125768,1
125769,1
125770,0
125771,1
125772,0
125773,1
125774,0
125775,0
125776,0
125777,0
125778,0
125779,0
125780,1
125781,1
125782,1
125783,0
125784,1
125785,1
125786,0
125787,1
125788,1
125789,1
125790,0
125791,0
125792,0
125793,0
125794,1
125795,1
125796,0
125797,1
125798,1
125799,0
125800,1
125801,1
125802,1
125803,1
125804,1
125805,1
125806,0
125807,1
125808,0
125809,1
125810,1
125811,0
125812,0
125813,1
125814,0
125815,0
125816,0
125817,0
125818,1
125819,0
125820,0
125821,0
125822,1
125823,0
125824,1
125825,0
125826,0
125827,0
125828,1
125829,1
125830,1
125831,1
125832,1
125833,1
125834,0
125835,0
125836,0
125837,0
125838,0
125839,1
125840,0
125841,1
125842,0
125843,1
125844,0
125845,1
125846,1
125847,0
125848,0
125849,0
125850,0
125851,1
125852,0
125853,1
125854,1
125855,0
125856,1
125857,0
125858,1
125859,1
125860,1
125861,0
125862,1
125863,1
125864,0
125865,1
125866,0
125867,1
125868,0
125869,0
125870,0
125871,1
125872,0
125873,0
125874,0
125875,0
125876,0
125877,0
125878,0
125879,0
125880,0
125881,0
125882,0
125883,1
125884,1
125885,1
125886,0
125887,1
125888,0
125889,1
125890,1
125891,0
125892,1
125893,0
125894,0
125895,1
125896,1
125897,0
125898,0
125899,1
125900,0
125901,1
125902,1
125903,1
125904,1
125905,0
125906,1
125907,0
125908,0
125909,1
125910,0
125911,1
125912,0
125913,1
125914,0
125915,0
125916,0
125917,1
125918,0
125919,0
125920,0
125921,0
125922,1
125923,1
125924,1
125925,0
125926,1
125927,1
125928,0
125929,1
125930,1
125931,1
125932,0
125933,0
125934,0
125935,1
125936,1
125937,0
125938,1
125939,0
125940,1
125941,0
125942,1
125943,0
125944,0
125945,0
125946,0
125947,1
125948,1
125949,0
125950,0
125951,0
125952,1
125953,0
125954,0
125955,1
125956,1
125957,0
125958,0
125959,1
125960,1
125961,1
125962,1
125963,0
125964,1
125965,1
125966,1
125967,0
125968,1
125969,1
125970,1
125971,1
125972,0
125973,1
125974,1
125975,0
125976,0
125977,0
125978,0
125979,0
125980,0
125981,0
125982,1
125983,0
125984,0
125985,1
125986,1
125987,1
125988,0
125989,0
125990,0
125991,0
125992,0
125993,1
125994,1
125995,0
125996,0
125997,0
125998,0
125999,0
126000,0
126001,1
126002,0
126003,1
126004,0
126005,1
126006,0
126007,1
126008,1
126009,0
126010,1
126011,1
126012,0
126013,0
126014,1
126015,1
126016,0
126017,0
126018,0
126019,1
126020,1
126021,1
126022,1
126023,0
126024,1
126025,1
126026,0
126027,1
126028,0
126029,1
126030,0
126031,1
126032,0
126033,0
126034,1
126035,1
126036,1
126037,1
126038,1
126039,1
126040,1
126041,1
126042,1
126043,0
126044,1
126045,1
126046,0
126047,0
126048,0
126049,1
126050,0
126051,1
126052,0
126053,0
126054,1
126055,1
126056,1
126057,1
126058,1
126059,0
126060,0
126061,1
126062,0
126063,0
126064,1
126065,1
126066,0
126067,0
126068,0
126069,1
126070,1
126071,1
126072,1
126073,0
126074,0
126075,1
126076,1
126077,1
126078,1
126079,0
126080,1
126081,1
126082,1
126083,0
126084,0
126085,1
126086,0
126087,1
126088,1
126089,1
126090,0
126091,1
126092,0
126093,0
126094,0
126095,1
126096,0
126097,0
126098,1
126099,0
126100,1
126101,0
126102,0
126103,1
126104,1
126105,1
126106,1
126107,1
126108,0
126109,1
126110,0
126111,1
126112,1
126113,0
126114,0
126115,0
126116,0
126117,0
126118,1
126119,0
126120,0
126121,1
126122,1
126123,1
126124,0
126125,0
126126,0
126127,1
126128,0
126129,1
126130,0
126131,1
126132,1
126133,1
126134,0
126135,1
126136,0
126137,1
126138,0
126139,1
126140,1
126141,1
126142,0
126143,0
126144,1
126145,1
126146,0
126147,1
126148,1
126149,0
126150,1
126151,0
126152,0
126153,0
126154,1
126155,1
126156,1
126157,1
126158,1
126159,1
126160,1
126161,0
126162,0
126163,0
126164,0
126165,1
126166,1
126167,1
126168,1
126169,1
126170,0
126171,1
126172,1
126173,0
126174,1
126175,0
126176,0
126177,0
126178,0
126179,1
126180,1
126181,1
126182,0
126183,1
126184,0
126185,0
126186,0
126187,1
126188,0
126189,1
126190,0
126191,0
126192,0
126193,0
126194,0
126195,1
126196,1
126197,0
126198,1
126199,1
126200,1
126201,1
126202,1
126203,1
126204,0
126205,0
126206,1
126207,1
126208,1
126209,1
126210,0
126211,1
126212,1
126213,0
126214,1
126215,1
126216,1
126217,0
126218,0
126219,0
126220,0
126221,0
126222,1
126223,1
126224,0
126225,1
126226,1
126227,0
126228,0
126229,1
126230,1
126231,1
126232,1
126233,1
126234,0
126235,0
126236,0
126237,1
126238,0
126239,1
126240,1
126241,1
126242,1
126243,1
126244,1
126245,0
126246,0
126247,1
126248,1
126249,1
126250,0
126251,0
126252,0
126253,0
126254,0
126255,0
126256,0
126257,1
126258,1
126259,0
126260,0
126261,0
126262,0
126263,0
126264,0
126265,1
126266,1
126267,0
126268,0
126269,0
126270,0
126271,1
126272,1
126273,1
126274,1
126275,0
126276,1
126277,0
126278,0
126279,0
126280,1
126281,0
126282,0
126283,1
126284,0
126285,0
126286,1
126287,1
126288,0
126289,0
126290,1
126291,1
126292,1
126293,0
126294,1
126295,1
126296,0
126297,1
126298,0
126299,0
126300,1
126301,0
126302,0
126303,1
126304,1
126305,0
126306,0
126307,1
126308,1
126309,0
126310,0
126311,1
126312,1
126313,0
126314,0
126315,0
126316,1
126317,0
126318,1
126319,1
126320,0
126321,1
126322,0
126323,1
126324,1
126325,1
126326,1
126327,1
126328,1
126329,1
126330,1
126331,0
126332,1
126333,1
126334,0
126335,1
126336,1
126337,0
126338,0
126339,1
126340,1
126341,1
126342,1
126343,1
126344,1
126345,1
126346,1
126347,0
126348,1
126349,0
126350,0
126351,0
126352,1
126353,1
126354,0
126355,1
126356,1
126357,0
126358,1
126359,1
126360,1
126361,0
126362,1
126363,0
126364,1
126365,0
126366,1
126367,0
126368,1
126369,0
126370,1
126371,1
126372,0
126373,1
126374,1
126375,0
126376,1
126377,1
126378,0
126379,1
126380,0
126381,1
126382,1
126383,1
126384,0
126385,0
126386,0
126387,0
126388,0
126389,0
126390,1
126391,1
126392,0
126393,1
126394,1
126395,1
126396,0
126397,1
126398,1
126399,0
126400,1
126401,0
126402,0
126403,0
126404,1
126405,0
126406,0
126407,0
126408,1
126409,0
126410,1
126411,1
126412,1
126413,1
126414,1
126415,0
126416,1
126417,0
126418,1
126419,1
126420,1
126421,0
126422,1
126423,0
126424,1
126425,1
126426,1
126427,0
126428,0
126429,0
126430,1
126431,0
126432,1
126433,1
126434,0
126435,1
126436,0
126437,1
126438,1
126439,1
126440,0
126441,0
126442,0
126443,0
126444,0
126445,0
126446,1
126447,1
126448,1
126449,1
126450,1
126451,1
126452,0
126453,1
126454,0
126455,1
126456,1
126457,1
126458,1
126459,1
126460,1
126461,1
126462,1
126463,1
126464,1
126465,0
126466,0
126467,1
126468,1
126469,1
126470,1
126471,1
126472,1
126473,0
126474,0
126475,0
126476,1
126477,1
126478,0
126479,1
126480,1
126481,0
126482,1
126483,0
126484,0
126485,1
126486,0
126487,1
126488,1
126489,0
126490,0
126491,0
126492,0
126493,0
126494,1
126495,1
126496,0
126497,0
126498,0
126499,0
126500,0
126501,1
126502,0
126503,0
126504,1
126505,1
126506,0
126507,1
126508,0
126509,1
126510,0
126511,0
126512,0
126513,0
126514,1
126515,0
126516,1
126517,1
126518,0
126519,0
126520,1
126521,1
126522,0
126523,1
126524,0
126525,0
126526,0
126527,0
126528,0
126529,1
126530,1
126531,1
126532,1
126533,1
126534,0
126535,1
126536,0
126537,1
126538,1
126539,1
126540,1
126541,0
126542,0
126543,0
126544,1
126545,0
126546,1
126547,0
126548,1
126549,0
126550,0
126551,1
126552,0
126553,0
126554,1
126555,0
126556,1
126557,0
126558,1
126559,1
126560,1
126561,1
126562,0
126563,1
126564,0
126565,0
126566,1
126567,1
126568,0
126569,0
126570,1
126571,0
126572,1
126573,1
126574,0
126575,1
126576,1
126577,0
126578,0
126579,0
126580,1
126581,0
126582,0
126583,1
126584,0
126585,0
126586,0
126587,1
126588,0
126589,0
126590,0
126591,0
126592,1
126593,1
126594,1
126595,0
126596,0
126597,0
126598,1
126599,0
126600,0
126601,1
126602,0
126603,1
126604,0
126605,0
126606,0
126607,1
126608,1
126609,1
126610,0
126611,0
126612,1
126613,0
126614,1
126615,1
126616,0
126617,1
126618,0
126619,1
126620,1
126621,0
126622,0
126623,0
126624,0
126625,1
126626,0
126627,1
126628,1
126629,1
126630,0
126631,0
126632,1
126633,1
126634,0
126635,0
126636,1
126637,1
126638,1
126639,1
126640,1
126641,1
126642,0
126643,1
126644,0
126645,1
126646,1
126647,0
126648,1
126649,0
126650,0
126651,0
126652,0
126653,0
126654,1
126655,1
126656,0
126657,1
126658,1
126659,1
126660,0
126661,1
126662,0
126663,1
126664,0
126665,0
126666,0
